1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 3A0000002BA70221,,
Is Mission Active?  true,,
Mission Start:  Mon Sep 14 12:01:00 PDT 2020,,
Sample Rate:  Every 120 minute(s),,
Number of Mission Samples:  1996,,
Total Samples:  785697,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 °C,,
Low Temperature Alarm:  -40 °C,,
,,
Date/Time,Unit,Value
2014-09-20 12:01,C,20.5
2014-09-20 14:01,C,13.5
2014-09-20 16:01,C,13
2014-09-20 18:01,C,12.5
2014-09-20 20:01,C,13
2014-09-20 22:01,C,13
2015-09-20 0:01,C,12.5
2015-09-20 2:01,C,13
2015-09-20 4:01,C,12.5
2015-09-20 6:01,C,13
2015-09-20 8:01,C,13.5
2015-09-20 10:01,C,20.5
2015-09-20 12:01,C,27.5
2015-09-20 14:01,C,16.5
2015-09-20 16:01,C,13
2015-09-20 18:01,C,12.5
2015-09-20 20:01,C,12.5
2015-09-20 22:01,C,13
2016-09-20 0:01,C,12.5
2016-09-20 2:01,C,13
2016-09-20 4:01,C,12.5
2016-09-20 6:01,C,12.5
2016-09-20 8:01,C,15
2016-09-20 10:01,C,20
2016-09-20 12:01,C,24.5
2016-09-20 14:01,C,23.5
2016-09-20 16:01,C,12
2016-09-20 18:01,C,12
2016-09-20 20:01,C,12
2016-09-20 22:01,C,12
2017-09-20 0:01,C,12.5
2017-09-20 2:01,C,12.5
2017-09-20 4:01,C,12.5
2017-09-20 6:01,C,12
2017-09-20 8:01,C,12.5
2017-09-20 10:01,C,16
2017-09-20 12:01,C,19
2017-09-20 14:01,C,24
2017-09-20 16:01,C,12.5
2017-09-20 18:01,C,12
2017-09-20 20:01,C,12
2017-09-20 22:01,C,12
2018-09-20 0:01,C,12.5
2018-09-20 2:01,C,12
2018-09-20 4:01,C,12
2018-09-20 6:01,C,12
2018-09-20 8:01,C,12
2018-09-20 10:01,C,14
2018-09-20 12:01,C,15.5
2018-09-20 14:01,C,17.5
2018-09-20 16:01,C,12.5
2018-09-20 18:01,C,12
2018-09-20 20:01,C,11.5
2018-09-20 22:01,C,12
2019-09-20 0:01,C,11.5
2019-09-20 2:01,C,11.5
2019-09-20 4:01,C,12
2019-09-20 6:01,C,11.5
2019-09-20 8:01,C,11.5
2019-09-20 10:01,C,11.5
2019-09-20 12:01,C,20
2019-09-20 14:01,C,18
2019-09-20 16:01,C,12.5
2019-09-20 18:01,C,12.5
2019-09-20 20:01,C,11.5
2019-09-20 22:01,C,11.5
2020-09-20 0:01,C,11
2020-09-20 2:01,C,10.5
2020-09-20 4:01,C,10.5
2020-09-20 6:01,C,11.5
2020-09-20 8:01,C,11.5
2020-09-20 10:01,C,12
2020-09-20 12:01,C,14.5
2020-09-20 14:01,C,21.5
2020-09-20 16:01,C,12.5
2020-09-20 18:01,C,12
2020-09-20 20:01,C,12
2020-09-20 22:01,C,11.5
2021-09-20 0:01,C,10.5
2021-09-20 2:01,C,10
2021-09-20 4:01,C,10
2021-09-20 6:01,C,10.5
2021-09-20 8:01,C,11.5
2021-09-20 10:01,C,11.5
2021-09-20 12:01,C,12
2021-09-20 14:01,C,12
2021-09-20 16:01,C,12.5
2021-09-20 18:01,C,12
2021-09-20 20:01,C,12
2021-09-20 22:01,C,11.5
2022-09-20 0:01,C,12
2022-09-20 2:01,C,12
2022-09-20 4:01,C,11.5
2022-09-20 6:01,C,10
2022-09-20 8:01,C,11.5
2022-09-20 10:01,C,11.5
2022-09-20 12:01,C,12
2022-09-20 14:01,C,12
2022-09-20 16:01,C,12
2022-09-20 18:01,C,12
2022-09-20 20:01,C,11.5
2022-09-20 22:01,C,11.5
2023-09-20 0:01,C,11.5
2023-09-20 2:01,C,12
2023-09-20 4:01,C,12.5
2023-09-20 6:01,C,12.5
2023-09-20 8:01,C,12
2023-09-20 10:01,C,11.5
2023-09-20 12:01,C,11
2023-09-20 14:01,C,11.5
2023-09-20 16:01,C,11.5
2023-09-20 18:01,C,11.5
2023-09-20 20:01,C,11.5
2023-09-20 22:01,C,11.5
2024-09-20 0:01,C,11.5
2024-09-20 2:01,C,12
2024-09-20 4:01,C,11.5
2024-09-20 6:01,C,12
2024-09-20 8:01,C,12
2024-09-20 10:01,C,12
2024-09-20 12:01,C,11.5
2024-09-20 14:01,C,12
2024-09-20 16:01,C,12
2024-09-20 18:01,C,12
2024-09-20 20:01,C,12
2024-09-20 22:01,C,12
2025-09-20 0:01,C,12
2025-09-20 2:01,C,11.5
2025-09-20 4:01,C,12
2025-09-20 6:01,C,12
2025-09-20 8:01,C,12
2025-09-20 10:01,C,12
2025-09-20 12:01,C,12
2025-09-20 14:01,C,11.5
2025-09-20 16:01,C,11
2025-09-20 18:01,C,11.5
2025-09-20 20:01,C,11.5
2025-09-20 22:01,C,11.5
2026-09-20 0:01,C,11.5
2026-09-20 2:01,C,11.5
2026-09-20 4:01,C,11
2026-09-20 6:01,C,10
2026-09-20 8:01,C,11
2026-09-20 10:01,C,12
2026-09-20 12:01,C,12
2026-09-20 14:01,C,11.5
2026-09-20 16:01,C,11.5
2026-09-20 18:01,C,11.5
2026-09-20 20:01,C,11.5
2026-09-20 22:01,C,11.5
2027-09-20 0:01,C,11.5
2027-09-20 2:01,C,11.5
2027-09-20 4:01,C,11.5
2027-09-20 6:01,C,11
2027-09-20 8:01,C,11.5
2027-09-20 10:01,C,14.5
2027-09-20 12:01,C,23.5
2027-09-20 14:01,C,12.5
2027-09-20 16:01,C,12
2027-09-20 18:01,C,11.5
2027-09-20 20:01,C,11.5
2027-09-20 22:01,C,11.5
2028-09-20 0:01,C,11.5
2028-09-20 2:01,C,11.5
2028-09-20 4:01,C,11.5
2028-09-20 6:01,C,10
2028-09-20 8:01,C,14.5
2028-09-20 10:01,C,23.5
2028-09-20 12:01,C,27.5
2028-09-20 14:01,C,13
2028-09-20 16:01,C,12
2028-09-20 18:01,C,11.5
2028-09-20 20:01,C,11.5
2028-09-20 22:01,C,11.5
2029-09-20 0:01,C,11.5
2029-09-20 2:01,C,11.5
2029-09-20 4:01,C,12
2029-09-20 6:01,C,11.5
2029-09-20 8:01,C,14.5
2029-09-20 10:01,C,23.5
2029-09-20 12:01,C,28.5
2029-09-20 14:01,C,14
2029-09-20 16:01,C,12.5
2029-09-20 18:01,C,12
2029-09-20 20:01,C,11.5
2029-09-20 22:01,C,11.5
1930-09-20 0:01,C,11
1930-09-20 2:01,C,11.5
1930-09-20 4:01,C,11.5
1930-09-20 6:01,C,11.5
1930-09-20 8:01,C,11.5
1930-09-20 10:01,C,19.5
1930-09-20 12:01,C,26.5
1930-09-20 14:01,C,18.5
1930-09-20 16:01,C,12.5
1930-09-20 18:01,C,12
1930-09-20 20:01,C,11.5
1930-09-20 22:01,C,11
2001-10-20 0:01,C,11
2001-10-20 2:01,C,11.5
2001-10-20 4:01,C,11.5
2001-10-20 6:01,C,11.5
2001-10-20 8:01,C,11.5
2001-10-20 10:01,C,17.5
2001-10-20 12:01,C,24
2001-10-20 14:01,C,17.5
2001-10-20 16:01,C,13
2001-10-20 18:01,C,11.5
2001-10-20 20:01,C,11.5
2001-10-20 22:01,C,11
2002-10-20 0:01,C,11
2002-10-20 2:01,C,10.5
2002-10-20 4:01,C,12
2002-10-20 6:01,C,12
2002-10-20 8:01,C,11.5
2002-10-20 10:01,C,17.5
2002-10-20 12:01,C,23
2002-10-20 14:01,C,20.5
2002-10-20 16:01,C,13
2002-10-20 18:01,C,13
2002-10-20 20:01,C,12.5
2002-10-20 22:01,C,11.5
2003-10-20 0:01,C,11
2003-10-20 2:01,C,11
2003-10-20 4:01,C,11.5
2003-10-20 6:01,C,12
2003-10-20 8:01,C,11.5
2003-10-20 10:01,C,12
2003-10-20 12:01,C,16
2003-10-20 14:01,C,13.5
2003-10-20 16:01,C,12
2003-10-20 18:01,C,12.5
2003-10-20 20:01,C,12.5
2003-10-20 22:01,C,12
2004-10-20 0:01,C,12
2004-10-20 2:01,C,12
2004-10-20 4:01,C,12
2004-10-20 6:01,C,12
2004-10-20 8:01,C,11.5
2004-10-20 10:01,C,11.5
2004-10-20 12:01,C,12
2004-10-20 14:01,C,12
2004-10-20 16:01,C,12
2004-10-20 18:01,C,12
2004-10-20 20:01,C,12
2004-10-20 22:01,C,12
2005-10-20 0:01,C,11.5
2005-10-20 2:01,C,11.5
2005-10-20 4:01,C,11.5
2005-10-20 6:01,C,12
2005-10-20 8:01,C,11.5
2005-10-20 10:01,C,11.5
2005-10-20 12:01,C,12
2005-10-20 14:01,C,12.5
2005-10-20 16:01,C,12
2005-10-20 18:01,C,12.5
2005-10-20 20:01,C,12
2005-10-20 22:01,C,11.5
2006-10-20 0:01,C,11
2006-10-20 2:01,C,10
2006-10-20 4:01,C,10
2006-10-20 6:01,C,10
2006-10-20 8:01,C,12
2006-10-20 10:01,C,11.5
2006-10-20 12:01,C,12
2006-10-20 14:01,C,12.5
2006-10-20 16:01,C,12.5
2006-10-20 18:01,C,12
2006-10-20 20:01,C,12
2006-10-20 22:01,C,12
2007-10-20 0:01,C,10.5
2007-10-20 2:01,C,10.5
2007-10-20 4:01,C,10.5
2007-10-20 6:01,C,12
2007-10-20 8:01,C,12.5
2007-10-20 10:01,C,12.5
2007-10-20 12:01,C,12
2007-10-20 14:01,C,12.5
2007-10-20 16:01,C,12.5
2007-10-20 18:01,C,12.5
2007-10-20 20:01,C,12.5
2007-10-20 22:01,C,12
2008-10-20 0:01,C,12.5
2008-10-20 2:01,C,12
2008-10-20 4:01,C,11.5
2008-10-20 6:01,C,11
2008-10-20 8:01,C,12
2008-10-20 10:01,C,12
2008-10-20 12:01,C,12
2008-10-20 14:01,C,12
2008-10-20 16:01,C,12
2008-10-20 18:01,C,12.5
2008-10-20 20:01,C,12
2008-10-20 22:01,C,12
2009-10-20 0:01,C,12
2009-10-20 2:01,C,12
2009-10-20 4:01,C,11.5
2009-10-20 6:01,C,12
2009-10-20 8:01,C,12
2009-10-20 10:01,C,12.5
2009-10-20 12:01,C,12
2009-10-20 14:01,C,12
2009-10-20 16:01,C,12
2009-10-20 18:01,C,12
2009-10-20 20:01,C,12
2009-10-20 22:01,C,12
2010-10-20 0:01,C,12
2010-10-20 2:01,C,12
2010-10-20 4:01,C,12
2010-10-20 6:01,C,11.5
2010-10-20 8:01,C,11.5
2010-10-20 10:01,C,12
2010-10-20 12:01,C,12
2010-10-20 14:01,C,12
2010-10-20 16:01,C,12
2010-10-20 18:01,C,12
2010-10-20 20:01,C,12
2010-10-20 22:01,C,11.5
2011-10-20 0:01,C,11.5
2011-10-20 2:01,C,11
2011-10-20 4:01,C,8.5
2011-10-20 6:01,C,8.5
2011-10-20 8:01,C,9
2011-10-20 10:01,C,11.5
2011-10-20 12:01,C,11.5
2011-10-20 14:01,C,11.5
2011-10-20 16:01,C,11.5
2011-10-20 18:01,C,11.5
2011-10-20 20:01,C,11.5
2011-10-20 22:01,C,11.5
2012-10-20 0:01,C,11.5
2012-10-20 2:01,C,11.5
2012-10-20 4:01,C,10.5
2012-10-20 6:01,C,9
2012-10-20 8:01,C,9
2012-10-20 10:01,C,19.5
2012-10-20 12:01,C,12.5
2012-10-20 14:01,C,12
2012-10-20 16:01,C,12
2012-10-20 18:01,C,11.5
2012-10-20 20:01,C,11.5
2012-10-20 22:01,C,11.5
2013-10-20 0:01,C,11.5
2013-10-20 2:01,C,11.5
2013-10-20 4:01,C,11.5
2013-10-20 6:01,C,11.5
2013-10-20 8:01,C,11.5
2013-10-20 10:01,C,13.5
2013-10-20 12:01,C,12
2013-10-20 14:01,C,11.5
2013-10-20 16:01,C,11.5
2013-10-20 18:01,C,11.5
2013-10-20 20:01,C,11
2013-10-20 22:01,C,11
2014-10-20 0:01,C,11
2014-10-20 2:01,C,11
2014-10-20 4:01,C,11
2014-10-20 6:01,C,10.5
2014-10-20 8:01,C,10.5
2014-10-20 10:01,C,16.5
2014-10-20 12:01,C,16.5
2014-10-20 14:01,C,11.5
2014-10-20 16:01,C,11.5
2014-10-20 18:01,C,11
2014-10-20 20:01,C,11
2014-10-20 22:01,C,10
2015-10-20 0:01,C,8.5
2015-10-20 2:01,C,11
2015-10-20 4:01,C,11
2015-10-20 6:01,C,11
2015-10-20 8:01,C,9.5
2015-10-20 10:01,C,16
2015-10-20 12:01,C,18.5
2015-10-20 14:01,C,12
2015-10-20 16:01,C,12
2015-10-20 18:01,C,11.5
2015-10-20 20:01,C,11
2015-10-20 22:01,C,10.5
2016-10-20 0:01,C,10.5
2016-10-20 2:01,C,11
2016-10-20 4:01,C,11
2016-10-20 6:01,C,11
2016-10-20 8:01,C,11
2016-10-20 10:01,C,12
2016-10-20 12:01,C,12.5
2016-10-20 14:01,C,11.5
2016-10-20 16:01,C,11.5
2016-10-20 18:01,C,11
2016-10-20 20:01,C,11
2016-10-20 22:01,C,11
2017-10-20 0:01,C,11.5
2017-10-20 2:01,C,11
2017-10-20 4:01,C,11
2017-10-20 6:01,C,11
2017-10-20 8:01,C,11
2017-10-20 10:01,C,12.5
2017-10-20 12:01,C,13
2017-10-20 14:01,C,11.5
2017-10-20 16:01,C,11.5
2017-10-20 18:01,C,11
2017-10-20 20:01,C,11
2017-10-20 22:01,C,10.5
2018-10-20 0:01,C,10
2018-10-20 2:01,C,9.5
2018-10-20 4:01,C,10
2018-10-20 6:01,C,11
2018-10-20 8:01,C,11
2018-10-20 10:01,C,11
2018-10-20 12:01,C,11
2018-10-20 14:01,C,11.5
2018-10-20 16:01,C,11.5
2018-10-20 18:01,C,11
2018-10-20 20:01,C,11
2018-10-20 22:01,C,11
2019-10-20 0:01,C,10.5
2019-10-20 2:01,C,10
2019-10-20 4:01,C,9.5
2019-10-20 6:01,C,11
2019-10-20 8:01,C,11
2019-10-20 10:01,C,11
2019-10-20 12:01,C,11.5
2019-10-20 14:01,C,11.5
2019-10-20 16:01,C,11.5
2019-10-20 18:01,C,11
2019-10-20 20:01,C,11
2019-10-20 22:01,C,10
2020-10-20 0:01,C,9
2020-10-20 2:01,C,8
2020-10-20 4:01,C,8
2020-10-20 6:01,C,8.5
2020-10-20 8:01,C,11
2020-10-20 10:01,C,11
2020-10-20 12:01,C,11
2020-10-20 14:01,C,11.5
2020-10-20 16:01,C,11.5
2020-10-20 18:01,C,11
2020-10-20 20:01,C,11
2020-10-20 22:01,C,11
2021-10-20 0:01,C,8.5
2021-10-20 2:01,C,8.5
2021-10-20 4:01,C,8
2021-10-20 6:01,C,6.5
2021-10-20 8:01,C,10.5
2021-10-20 10:01,C,11
2021-10-20 12:01,C,11
2021-10-20 14:01,C,11
2021-10-20 16:01,C,11
2021-10-20 18:01,C,11
2021-10-20 20:01,C,10.5
2021-10-20 22:01,C,10.5
2022-10-20 0:01,C,7
2022-10-20 2:01,C,6
2022-10-20 4:01,C,5
2022-10-20 6:01,C,6
2022-10-20 8:01,C,8.5
2022-10-20 10:01,C,11
2022-10-20 12:01,C,11
2022-10-20 14:01,C,11.5
2022-10-20 16:01,C,11
2022-10-20 18:01,C,11
2022-10-20 20:01,C,11
2022-10-20 22:01,C,10.5
2023-10-20 0:01,C,9
2023-10-20 2:01,C,8.5
2023-10-20 4:01,C,8
2023-10-20 6:01,C,7.5
2023-10-20 8:01,C,7.5
2023-10-20 10:01,C,11
2023-10-20 12:01,C,11
2023-10-20 14:01,C,11
2023-10-20 16:01,C,11
2023-10-20 18:01,C,11
2023-10-20 20:01,C,11
2023-10-20 22:01,C,11
2024-10-20 0:01,C,11
2024-10-20 2:01,C,7
2024-10-20 4:01,C,5.5
2024-10-20 6:01,C,4.5
2024-10-20 8:01,C,4.5
2024-10-20 10:01,C,10.5
2024-10-20 12:01,C,10.5
2024-10-20 14:01,C,11
2024-10-20 16:01,C,11
2024-10-20 18:01,C,10.5
2024-10-20 20:01,C,10.5
2024-10-20 22:01,C,10.5
2025-10-20 0:01,C,10.5
2025-10-20 2:01,C,10.5
2025-10-20 4:01,C,5
2025-10-20 6:01,C,2.5
2025-10-20 8:01,C,3
2025-10-20 10:01,C,9.5
2025-10-20 12:01,C,10.5
2025-10-20 14:01,C,10.5
2025-10-20 16:01,C,10.5
2025-10-20 18:01,C,10.5
2025-10-20 20:01,C,9
2025-10-20 22:01,C,6.5
2026-10-20 0:01,C,6
2026-10-20 2:01,C,6.5
2026-10-20 4:01,C,6.5
2026-10-20 6:01,C,6
2026-10-20 8:01,C,6
2026-10-20 10:01,C,7.5
2026-10-20 12:01,C,10.5
2026-10-20 14:01,C,10.5
2026-10-20 16:01,C,10.5
2026-10-20 18:01,C,10.5
2026-10-20 20:01,C,9
2026-10-20 22:01,C,6
2027-10-20 0:01,C,7
2027-10-20 2:01,C,10
2027-10-20 4:01,C,10
2027-10-20 6:01,C,8.5
2027-10-20 8:01,C,8
2027-10-20 10:01,C,9
2027-10-20 12:01,C,10.5
2027-10-20 14:01,C,10.5
2027-10-20 16:01,C,10.5
2027-10-20 18:01,C,10.5
2027-10-20 20:01,C,10.5
2027-10-20 22:01,C,10.5
2028-10-20 0:01,C,10.5
2028-10-20 2:01,C,10.5
2028-10-20 4:01,C,10.5
2028-10-20 6:01,C,10.5
2028-10-20 8:01,C,10.5
2028-10-20 10:01,C,11
2028-10-20 12:01,C,11
2028-10-20 14:01,C,11
2028-10-20 16:01,C,10.5
2028-10-20 18:01,C,10.5
2028-10-20 20:01,C,10.5
2028-10-20 22:01,C,10.5
2029-10-20 0:01,C,10.5
2029-10-20 2:01,C,10.5
2029-10-20 4:01,C,10.5
2029-10-20 6:01,C,10.5
2029-10-20 8:01,C,10.5
2029-10-20 10:01,C,11
2029-10-20 12:01,C,10.5
2029-10-20 14:01,C,11
2029-10-20 16:01,C,10.5
2029-10-20 18:01,C,10.5
2029-10-20 20:01,C,10.5
2029-10-20 22:01,C,10.5
1930-10-20 0:01,C,10.5
1930-10-20 2:01,C,10.5
1930-10-20 4:01,C,10.5
1930-10-20 6:01,C,10.5
1930-10-20 8:01,C,10.5
1930-10-20 10:01,C,10.5
1930-10-20 12:01,C,11
1930-10-20 14:01,C,11
1930-10-20 16:01,C,11
1930-10-20 18:01,C,10.5
1930-10-20 20:01,C,10
1930-10-20 22:01,C,7.5
1931-10-20 0:01,C,6
1931-10-20 2:01,C,5.5
1931-10-20 4:01,C,9.5
1931-10-20 6:01,C,10
1931-10-20 8:01,C,10.5
1931-10-20 10:01,C,10.5
1931-10-20 12:01,C,11.5
1931-10-20 14:01,C,11
1931-10-20 16:01,C,11
1931-10-20 18:01,C,10.5
1931-10-20 20:01,C,10
1931-10-20 22:01,C,7.5
2001-11-20 0:01,C,6.5
2001-11-20 1:01,C,6.5
2001-11-20 3:01,C,6
2001-11-20 5:01,C,10.5
2001-11-20 7:01,C,10.5
2001-11-20 9:01,C,10.5
2001-11-20 11:01,C,11
2001-11-20 13:01,C,11
2001-11-20 15:01,C,11
2001-11-20 17:01,C,10.5
2001-11-20 19:01,C,10.5
2001-11-20 21:01,C,7.5
2001-11-20 23:01,C,6.5
2002-11-20 1:01,C,6
2002-11-20 3:01,C,5.5
2002-11-20 5:01,C,10
2002-11-20 7:01,C,10
2002-11-20 9:01,C,10.5
2002-11-20 11:01,C,10.5
2002-11-20 13:01,C,10.5
2002-11-20 15:01,C,11
2002-11-20 17:01,C,10.5
2002-11-20 19:01,C,10.5
2002-11-20 21:01,C,9
2002-11-20 23:01,C,9
2003-11-20 1:01,C,9
2003-11-20 3:01,C,9.5
2003-11-20 5:01,C,10.5
2003-11-20 7:01,C,10.5
2003-11-20 9:01,C,10.5
2003-11-20 11:01,C,10.5
2003-11-20 13:01,C,10.5
2003-11-20 15:01,C,10.5
2003-11-20 17:01,C,10.5
2003-11-20 19:01,C,10.5
2003-11-20 21:01,C,10.5
2003-11-20 23:01,C,11
2004-11-20 1:01,C,11
2004-11-20 3:01,C,11
2004-11-20 5:01,C,10.5
2004-11-20 7:01,C,10.5
2004-11-20 9:01,C,10.5
2004-11-20 11:01,C,10.5
2004-11-20 13:01,C,10.5
2004-11-20 15:01,C,10.5
2004-11-20 17:01,C,10.5
2004-11-20 19:01,C,10.5
2004-11-20 21:01,C,10.5
2004-11-20 23:01,C,11
2005-11-20 1:01,C,11
2005-11-20 3:01,C,10.5
2005-11-20 5:01,C,10.5
2005-11-20 7:01,C,10.5
2005-11-20 9:01,C,10
2005-11-20 11:01,C,10.5
2005-11-20 13:01,C,10.5
2005-11-20 15:01,C,10.5
2005-11-20 17:01,C,10.5
2005-11-20 19:01,C,10.5
2005-11-20 21:01,C,10
2005-11-20 23:01,C,8
2006-11-20 1:01,C,7.5
2006-11-20 3:01,C,7
2006-11-20 5:01,C,6.5
2006-11-20 7:01,C,10
2006-11-20 9:01,C,10
2006-11-20 11:01,C,10.5
2006-11-20 13:01,C,10.5
2006-11-20 15:01,C,10.5
2006-11-20 17:01,C,10.5
2006-11-20 19:01,C,10.5
2006-11-20 21:01,C,10
2006-11-20 23:01,C,6.5
2007-11-20 1:01,C,5
2007-11-20 3:01,C,4
2007-11-20 5:01,C,3.5
2007-11-20 7:01,C,9.5
2007-11-20 9:01,C,10
2007-11-20 11:01,C,10
2007-11-20 13:01,C,10
2007-11-20 15:01,C,10
2007-11-20 17:01,C,10
2007-11-20 19:01,C,10
2007-11-20 21:01,C,10
2007-11-20 23:01,C,9.5
2008-11-20 1:01,C,4.5
2008-11-20 3:01,C,5
2008-11-20 5:01,C,5.5
2008-11-20 7:01,C,5
2008-11-20 9:01,C,10
2008-11-20 11:01,C,10
2008-11-20 13:01,C,10
2008-11-20 15:01,C,10
2008-11-20 17:01,C,10
2008-11-20 19:01,C,10
2008-11-20 21:01,C,10
2008-11-20 23:01,C,9
2009-11-20 1:01,C,4.5
2009-11-20 3:01,C,4.5
2009-11-20 5:01,C,5
2009-11-20 7:01,C,5
2009-11-20 9:01,C,9.5
2009-11-20 11:01,C,10
2009-11-20 13:01,C,10
2009-11-20 15:01,C,10
2009-11-20 17:01,C,10
2009-11-20 19:01,C,9.5
2009-11-20 21:01,C,9.5
2009-11-20 23:01,C,10
2010-11-20 1:01,C,10
2010-11-20 3:01,C,7
2010-11-20 5:01,C,6
2010-11-20 7:01,C,5
2010-11-20 9:01,C,7.5
2010-11-20 11:01,C,10
2010-11-20 13:01,C,10
2010-11-20 15:01,C,10
2010-11-20 17:01,C,10
2010-11-20 19:01,C,6.5
2010-11-20 21:01,C,6.5
2010-11-20 23:01,C,9.5
2011-11-20 1:01,C,9.5
2011-11-20 3:01,C,8.5
2011-11-20 5:01,C,7
2011-11-20 7:01,C,5.5
2011-11-20 9:01,C,7.5
2011-11-20 11:01,C,10
2011-11-20 13:01,C,10
2011-11-20 15:01,C,10
2011-11-20 17:01,C,9.5
2011-11-20 19:01,C,7.5
2011-11-20 21:01,C,7
2011-11-20 23:01,C,7
2012-11-20 1:01,C,9.5
2012-11-20 3:01,C,9.5
2012-11-20 5:01,C,9.5
